
Connected to: Oracle Database 11g Enterprise Edition Release 11.1.0.6.0 - 64bit Production
With the Partitioning, OLAP, Data Mining and Real Application Testing options

Export file created by EXPORT:V10.02.01 via conventional path

Warning: the objects were exported by ADV9_TRAIN, not by you

import done in WE8MSWIN1252 character set and AL16UTF16 NCHAR character set
. . importing table              "TEMP_LAB_LIST_B"          0 rows imported
. . importing table                "TEMP_LAB_NAME"          0 rows imported
. . importing table                 "TEMP_LAB_OUT"          0 rows imported
. . importing table          "TEMP_LAB_SALUTATION"          0 rows imported
. . importing table                 "TEMP_LAB_SEQ"          0 rows imported
. . importing table               "TEMP_LAB_T_IDS"          0 rows imported
. . importing table                   "TEMP_LENA2"          0 rows imported
. . importing table             "TEMP_LOADER_NAME"          0 rows imported
. . importing table             "TEMP_MASS_INVITE"          0 rows imported
. . importing table                   "TEMP_MD511"          0 rows imported
. . importing table                   "TEMP_MD531"          0 rows imported
. . importing table                   "TEMP_MD541"          0 rows imported
. . importing table                 "TEMP_MEMBERS"          0 rows imported
. . importing table                "TEMP_MEMBERS2"          0 rows imported
. . importing table                   "TEMP_ML500"          0 rows imported
. . importing table                   "TEMP_ML501"          0 rows imported
. . importing table                   "TEMP_ML505"          0 rows imported
. . importing table                   "TEMP_ML506"          0 rows imported
. . importing table                   "TEMP_ML507"          0 rows imported
. . importing table                   "TEMP_ML516"          0 rows imported
. . importing table                   "TEMP_ML518"          0 rows imported
. . importing table                   "TEMP_ML531"          0 rows imported
. . importing table                   "TEMP_ML536"          0 rows imported
. . importing table                   "TEMP_ML537"          0 rows imported
. . importing table                   "TEMP_ML550"          0 rows imported
. . importing table                  "TEMP_ML550B"          0 rows imported
. . importing table                  "TEMP_MP001C"          0 rows imported
. . importing table                "TEMP_MP001C_1"          0 rows imported
. . importing table                "TEMP_MP001C_2"          0 rows imported
. . importing table                "TEMP_MP001C_3"          0 rows imported
. . importing table                "TEMP_MP001C_4"          0 rows imported
. . importing table                  "TEMP_MP001E"          0 rows imported
. . importing table                   "TEMP_MQ001"          0 rows imported
. . importing table              "TEMP_MSG_D_TIDS"          0 rows imported
. . importing table               "TEMP_MSG_R_IDS"          0 rows imported
. . importing table                "TEMP_MSG_TIDS"          0 rows imported
. . importing table           "TEMP_MSG_TMESSAGES"          0 rows imported
. . importing table           "TEMP_MSG_T_ADDRESS"          0 rows imported
. . importing table              "TEMP_MSG_T_AKEY"          0 rows imported
. . importing table                  "TEMP_PARTIC"          0 rows imported
. . importing table      "TEMP_PAYMENT_EXCEPTIONS"          0 rows imported
. . importing table           "TEMP_PAYMENT_TYPES"          0 rows imported
. . importing table               "TEMP_PG_PP001F"          0 rows imported
. . importing table            "TEMP_PG_PP001F_T1"          0 rows imported
. . importing table                  "TEMP_PL7001"          0 rows imported
. . importing table                   "TEMP_PL715"          0 rows imported
. . importing table                   "TEMP_PL725"          0 rows imported
. . importing table                   "TEMP_PL735"          0 rows imported
. . importing table                   "TEMP_PL747"          0 rows imported
. . importing table          "TEMP_PLEDGE_REM_LOG"          1 rows imported
. . importing table      "TEMP_PLEDGE_REV_REM_LOG"          0 rows imported
. . importing table     "TEMP_PLEDGE_STATUS_CODES"          0 rows imported
. . importing table            "TEMP_PLEDGE_TYPES"          0 rows imported
. . importing table                   "TEMP_PM704"          0 rows imported
. . importing table                  "TEMP_PM704B"          0 rows imported
. . importing table                  "TEMP_PP001B"          0 rows imported
. . importing table               "TEMP_PP001B_T1"          0 rows imported
. . importing table                  "TEMP_PP001C"          0 rows imported
. . importing table               "TEMP_PP001C_T1"          0 rows imported
. . importing table                  "TEMP_PP001D"          0 rows imported
. . importing table               "TEMP_PP001D_T1"          0 rows imported
. . importing table                  "TEMP_PP001E"          0 rows imported
. . importing table               "TEMP_PP001E_T1"          0 rows imported
. . importing table                  "TEMP_PP001F"          0 rows imported
. . importing table               "TEMP_PP001F_T1"          0 rows imported
. . importing table                  "TEMP_PP001G"          0 rows imported
. . importing table               "TEMP_PP001G_T1"          0 rows imported
. . importing table                  "TEMP_PP001H"          0 rows imported
. . importing table               "TEMP_PP001H_T1"          0 rows imported
. . importing table                  "TEMP_PP001I"          0 rows imported
. . importing table               "TEMP_PP001I_T1"          0 rows imported
. . importing table                  "TEMP_PP001J"          0 rows imported
. . importing table               "TEMP_PP001J_T1"          0 rows imported
. . importing table                "TEMP_PP001X_P"          0 rows imported
. . importing table               "TEMP_PP001X_T1"          0 rows imported
. . importing table                "TEMP_PP001X_W"          0 rows imported
. . importing table                "TEMP_PQ005E_1"          0 rows imported
. . importing table                "TEMP_PQ005E_2"          0 rows imported
. . importing table                "TEMP_PQ005E_3"          0 rows imported
. . importing table                "TEMP_PQ005E_4"          0 rows imported
. . importing table        "TEMP_PRIVED_EPROFILES"          0 rows imported
. . importing table   "TEMP_PS_REGN_PACKING_FINAL"          0 rows imported
. . importing table  "TEMP_PS_REGN_PACKING_PARTIC"          0 rows imported
. . importing table "TEMP_PS_REGN_PACKING_REG_IDS"          0 rows imported
. . importing table "TEMP_PS_REGN_PACKING_REG_INFO"          0 rows imported
. . importing table               "TEMP_RECALC_DS"          0 rows imported
. . importing table               "TEMP_RECALC_GT"          0 rows imported
. . importing table                 "TEMP_REG_IDS"          0 rows imported
. . importing table                "TEMP_REG_INFO"          0 rows imported
. . importing table   "TEMP_REMINDER0_PDG_NUMBERS"          0 rows imported
. . importing table              "TEMP_SUB3_IDS_A"          0 rows imported
. . importing table         "TEMP_SUB3_IDS_LIST_B"          0 rows imported
. . importing table             "TEMP_SUB3_ID_SEQ"          0 rows imported
. . importing table                   "TEMP_TMPID"          0 rows imported
. . importing table                  "TEMP_TMPID2"          0 rows imported
. . importing table                  "TEMP_TMS351"          0 rows imported
. . importing table                 "TEMP_TMS351B"          0 rows imported
. . importing table                 "TEMP_TMS351C"          0 rows imported
. . importing table                  "TEMP_TMS380"          0 rows imported
. . importing table       "TEMP_TRANSACTION_TYPES"          0 rows imported
. . importing table                    "TEMP_TREE"          0 rows imported
. . importing table                   "TEMP_T_IDS"          0 rows imported
. . importing table        "TEMP_UVM_EP002_DETAIL"          0 rows imported
. . importing table         "TEMP_UVM_EP002_FINAL"          0 rows imported
. . importing table "TEMP_UVM_EP002_HOST_TCKT_CNT"          0 rows imported
. . importing table         "TEMP_WEB_REPORT_KEYS"        123 rows imported
. . importing table              "TEMP_YA_IND_GPM"          0 rows imported
. . importing table             "TEMP_YA_INIT_02A"          0 rows imported
. . importing table                "TEMP_YY_DUESX"          0 rows imported
. . importing table         "TEMP_YY_DUESX_PM_IDS"          0 rows imported
. . importing table         "TEMP_YY_DUESX_PR_IDS"          0 rows imported
. . importing table        "TEMP_YY_DUESX_RCM_IDS"          0 rows imported
. . importing table         "TEMP_YY_DUESX_RC_IDS"          0 rows imported
. . importing table                "TEMP_YY_GIFTX"          0 rows imported
. . importing table                  "TEMP_ZL112A"          0 rows imported
. . importing table                  "TEMP_ZL125A"          0 rows imported
. . importing table                   "TEMP_ZM100"          0 rows imported
. . importing table                  "TEMP_ZM100B"          0 rows imported
. . importing table                "TEMP_ZM100B_X"          0 rows imported
. . importing table                  "TEMP_ZM100X"          0 rows imported
. . importing table                   "TEMP_ZQ840"          0 rows imported
. . importing table                  "TEMP_ZQ840B"          0 rows imported
. . importing table                 "TEMP_ZZGP_01"          0 rows imported
. . importing table              "TEMP_ZZGP_01ACK"          0 rows imported
. . importing table                 "TEMP_ZZGP_02"          0 rows imported
. . importing table                 "TEMP_ZZGP_03"          0 rows imported
. . importing table                 "TEMP_ZZGP_04"          0 rows imported
. . importing table                 "TEMP_ZZGP_05"          0 rows imported
. . importing table                 "TEMP_ZZGP_06"          0 rows imported
. . importing table                 "TEMP_ZZGP_07"          0 rows imported
. . importing table                 "TEMP_ZZGP_08"          0 rows imported
. . importing table                 "TEMP_ZZGP_09"          0 rows imported
. . importing table                 "TEMP_ZZGP_10"          0 rows imported
. . importing table                 "TEMP_ZZGP_11"          0 rows imported
. . importing table                 "TEMP_ZZGP_12"          0 rows imported
. . importing table                 "TEMP_ZZGP_13"          0 rows imported
. . importing table                 "TEMP_ZZGP_14"          0 rows imported
. . importing table                 "TEMP_ZZGP_15"          0 rows imported
. . importing table                 "TEMP_ZZGP_16"          0 rows imported
. . importing table                 "TEMP_ZZGP_17"          0 rows imported
. . importing table                 "TEMP_ZZGP_18"          0 rows imported
. . importing table                 "TEMP_ZZGP_19"          0 rows imported
. . importing table                 "TEMP_ZZGP_20"          0 rows imported
. . importing table                 "TEMP_ZZGP_21"          0 rows imported
. . importing table                 "TEMP_ZZGP_22"          0 rows imported
. . importing table                 "TEMP_ZZGP_23"          0 rows imported
. . importing table                "TEMP_ZZGP_RG2"          0 rows imported
. . importing table             "TEMP_ZZGP_RM0_01"          0 rows imported
. . importing table                "TEMP_ZZGP_RP2"          0 rows imported
. . importing table  "TEMP_ZZ_ENTITY_PURGE_ID_MSG"          0 rows imported
. . importing table "TEMP_ZZ_ENTITY_PURGE_MARKED_ID"          0 rows imported
. . importing table    "TEMP_ZZ_ENT_PRG_OK_TO_DEL"          0 rows imported
. . importing table  "TEMP_ZZ_MEMBERSHIP_RENEWALS"          0 rows imported
. . importing table         "TEMP_ZZ_MEMB_RENEWAL"          0 rows imported
. . importing table        "TEMP_ZZ_MEMB_RENEWALS"          0 rows imported
. . importing table            "TEMP_ZZ_MP_DP_MBC"          0 rows imported
. . importing table    "TEMP_ZZ_MP_DP_MEMBERSHIPS"          0 rows imported
. . importing table    "TEMP_ZZ_MP_DUESP_PAYMENTS"          0 rows imported
. . importing table "TEMP_ZZ_PAST_UPDATE_GEO_CODE"          0 rows imported
. . importing table         "TEMP_ZZ_RESTORE_NAME"          0 rows imported
. . importing table      "TEMP_ZZ_UPDATE_GEO_CODE"          0 rows imported
. . importing table             "THIRDPTY_ADDRESS"          0 rows imported
. . importing table   "THIRDPTY_AWARDS_AND_HONORS"          0 rows imported
. . importing table            "THIRDPTY_CHILDREN"          0 rows imported
. . importing table             "THIRDPTY_DEGREES"          0 rows imported
. . importing table              "THIRDPTY_ENTITY"          0 rows imported
. . importing table  "THIRDPTY_ENTITY_BIRTH_DEATH"          0 rows imported
. . importing table                 "THIRDPTY_IDS"          0 rows imported
. . importing table        "THIRDPTY_MAIL_CONTROL"          0 rows imported
. . importing table         "THIRDPTY_RECORD_TYPE"          0 rows imported
. . importing table              "THIRDPTY_SPORTS"          0 rows imported
. . importing table         "THIRDPTY_STUDENT_ACT"          0 rows imported
. . importing table            "THIRDPTY_TMS_XREF"          0 rows imported
. . importing table                    "TMP_BOARD"          3 rows imported
. . importing table                  "TMP_CAE_TAB"          1 rows imported
. . importing table                       "TMP_DS"          0 rows imported
. . importing table                   "TMP_ENTITY"        389 rows imported
. . importing table                    "TMP_GIFT1"        222 rows imported
. . importing table                    "TMP_GIFT2"        162 rows imported
. . importing table                    "TMP_GIFT3"          0 rows imported
. . importing table                "TMP_GIFT_BLUE"          0 rows imported
. . importing table               "TMP_GIFT_GREEN"         65 rows imported
. . importing table             "TMP_GIFT_PREMIUM"          9 rows imported
. . importing table                     "TMP_PAMT"         24 rows imported
. . importing table             "TMP_PAYMENT_TYPE"         91 rows imported
. . importing table                   "TMP_PLEDGE"         29 rows imported
. . importing table                  "TMP_PREMIUM"          9 rows imported
. . importing table                      "TMP_SEQ"          0 rows imported
. . importing table                "TYPE_TEMPLATE"          1 rows imported
. . importing table                  "VANITY_CITY"          4 rows imported
. . importing table                 "VOL_ACTIVITY"         18 rows imported
. . importing table                "WEALTH_ASSETS"         11 rows imported
. . importing table                "WHO_HIERARCHY"          1 rows imported
. . importing table              "WWW_ADV_REPORTS"        135 rows imported
. . importing table          "WWW_ADV_REPORTS_SEL"          1 rows imported
. . importing table           "WWW_ADV_SYSOPTIONS"         11 rows imported
. . importing table          "WWW_ASP_SESSION_LOG"          1 rows imported
. . importing table                  "WWW_AWA_LOG"          0 rows imported
. . importing table                  "WWW_AWR_LOG"          0 rows imported
. . importing table          "WWW_BIO_BATCH_ENTRY"          0 rows imported
. . importing table                "WWW_COMPONENT"         35 rows imported
. . importing table           "WWW_CONTACT_REPORT"          0 rows imported
. . importing table       "WWW_CONTACT_RPT_CREDIT"          0 rows imported
. . importing table "WWW_CONTACT_RPT_DISTRIBUTION"          0 rows imported
. . importing table                     "WWW_CTRL"          0 rows imported
. . importing table                 "WWW_DB_SQLCA"          0 rows imported
. . importing table                       "WWW_DW"        157 rows imported
. . importing table            "WWW_ENTITY_DETAIL"          5 rows imported
. . importing table              "WWW_ENTITY_MENU"          2 rows imported
. . importing table              "WWW_LIST_DETAIL"          0 rows imported
. . importing table              "WWW_LIST_HEADER"          0 rows imported
. . importing table                "WWW_LIST_TEMP"          0 rows imported
. . importing table                      "WWW_LOG"          0 rows imported
. . importing table            "WWW_LOGON_MESSAGE"          1 rows imported
. . importing table                   "WWW_NEW_ID"          4 rows imported
. . importing table                    "WWW_NOTES"          0 rows imported
. . importing table                     "WWW_PAGE"        102 rows imported
. . importing table           "WWW_PAGE_COMPONENT"         67 rows imported
. . importing table               "WWW_SERVER_API"          2 rows imported
. . importing table                     "WWW_TASK"          0 rows imported
. . importing table         "WWW_TASK_RESPONSIBLE"          0 rows imported
. . importing table                 "WWW_TEMP_IDS"          0 rows imported
. . importing table         "WWW_WEB_RESTRICTIONS"          0 rows imported
. . importing table                 "W_AWC_ATTACH"          0 rows imported
. . importing table               "W_EP_EVENT_FEE"          0 rows imported
. . importing table                     "XCOMMENT"         29 rows imported
. . importing table                "YA_ALLOCATION"        341 rows imported
. . importing table             "YA_ALLOC_ACCOUNT"        251 rows imported
. . importing table              "YA_ALLOC_AGENCY"        165 rows imported
. . importing table              "YA_ALLOC_CAMPUS"        140 rows imported
. . importing table                "YA_ALLOC_DEPT"        137 rows imported
. . importing table            "YA_ALLOC_DIVISION"        141 rows imported
. . importing table           "YA_ALLOC_FUND_NAME"        153 rows imported
. . importing table              "YA_ALLOC_SCHOOL"        185 rows imported
. . importing table                  "YA_CAMPAIGN"        196 rows imported
. . importing table       "YA_CAMPAIGN_ALLOCATION"        437 rows imported
. . importing table    "YA_CAMPAIGN_ALLOC_ACCOUNT"        347 rows imported
. . importing table     "YA_CAMPAIGN_ALLOC_AGENCY"        242 rows imported
. . importing table     "YA_CAMPAIGN_ALLOC_CAMPUS"        211 rows imported
. . importing table       "YA_CAMPAIGN_ALLOC_DEPT"        210 rows imported
. . importing table   "YA_CAMPAIGN_ALLOC_DIVISION"        216 rows imported
. . importing table  "YA_CAMPAIGN_ALLOC_FUND_NAME"        230 rows imported
. . importing table     "YA_CAMPAIGN_ALLOC_SCHOOL"        270 rows imported
. . importing table            "YA_CAMPAIGN_CLASS"        715 rows imported
. . importing table     "YA_CAMPAIGN_CLASS_SCHOOL"        773 rows imported
. . importing table               "YA_CAMPAIGN_FP"          0 rows imported
. . importing table           "YA_CAMPAIGN_FP_PGM"          0 rows imported
. . importing table              "YA_CAMPAIGN_PGM"        228 rows imported
. . importing table       "YA_CAMPAIGN_PGM_SOURCE"          0 rows imported
. . importing table          "YA_CAMPAIGN_REUNION"        197 rows imported
. . importing table           "YA_CAMPAIGN_SCHOOL"        337 rows imported
. . importing table           "YA_CAMPAIGN_SOURCE"          0 rows imported
. . importing table              "YA_CLASS_CREDIT"        593 rows imported
. . importing table       "YA_CLASS_SCHOOL_CREDIT"        664 rows imported
. . importing table           "YA_FUNDING_PURPOSE"          0 rows imported
. . importing table       "YA_FUNDING_PURPOSE_PGM"          0 rows imported
. . importing table         "YA_GIVING_ALLOCATION"       1016 rows imported
. . importing table       "YA_GIVING_CLASS_SCHOOL"       1016 rows imported
. . importing table    "YA_GIVING_FUNDING_PURPOSE"       1016 rows imported
. . importing table                "YA_GIVING_IND"        813 rows imported
. . importing table            "YA_GIVING_REUNION"       1016 rows imported
. . importing table                     "YA_GOALS"          1 rows imported
. . importing table                   "YA_PROGRAM"        152 rows imported
. . importing table            "YA_PROGRAM_SOURCE"          0 rows imported
. . importing table                    "YA_REPORT"         30 rows imported
. . importing table          "YA_REPORT_FAVORITES"          0 rows imported
. . importing table                   "YA_REUNION"        131 rows imported
. . importing table            "YA_RPT_ALLOCATION"        341 rows imported
. . importing table         "YA_RPT_ALLOC_ACCOUNT"        251 rows imported
. . importing table          "YA_RPT_ALLOC_AGENCY"        165 rows imported
. . importing table          "YA_RPT_ALLOC_CAMPUS"        140 rows imported
. . importing table            "YA_RPT_ALLOC_DEPT"        137 rows imported
. . importing table        "YA_RPT_ALLOC_DIVISION"        141 rows imported
. . importing table       "YA_RPT_ALLOC_FUND_NAME"        153 rows imported
. . importing table          "YA_RPT_ALLOC_SCHOOL"        185 rows imported
. . importing table              "YA_RPT_CAMPAIGN"        196 rows imported
. . importing table       "YA_RPT_CAMP_ALLOCATION"        437 rows imported
. . importing table    "YA_RPT_CAMP_ALLOC_ACCOUNT"        347 rows imported
. . importing table     "YA_RPT_CAMP_ALLOC_AGENCY"        242 rows imported
. . importing table     "YA_RPT_CAMP_ALLOC_CAMPUS"        211 rows imported
. . importing table       "YA_RPT_CAMP_ALLOC_DEPT"        210 rows imported
. . importing table   "YA_RPT_CAMP_ALLOC_DIVISION"        216 rows imported
. . importing table  "YA_RPT_CAMP_ALLOC_FUND_NAME"        230 rows imported
. . importing table     "YA_RPT_CAMP_ALLOC_SCHOOL"        270 rows imported
. . importing table            "YA_RPT_CAMP_CLASS"        715 rows imported
. . importing table     "YA_RPT_CAMP_CLASS_SCHOOL"        773 rows imported
. . importing table               "YA_RPT_CAMP_FP"          0 rows imported
. . importing table           "YA_RPT_CAMP_FP_PGM"          0 rows imported
. . importing table              "YA_RPT_CAMP_PGM"        228 rows imported
. . importing table          "YA_RPT_CAMP_REUNION"        197 rows imported
. . importing table           "YA_RPT_CAMP_SCHOOL"        337 rows imported
. . importing table          "YA_RPT_CLASS_CREDIT"        593 rows imported
. . importing table          "YA_RPT_CLASS_SCHOOL"        664 rows imported
. . importing table       "YA_RPT_FUNDING_PURPOSE"          0 rows imported
. . importing table               "YA_RPT_PROGRAM"        152 rows imported
. . importing table               "YA_RPT_REUNION"        131 rows imported
. . importing table             "YA_RPT_SCHEDULER"         30 rows imported
. . importing table         "YA_RPT_SCHOOL_CREDIT"        246 rows imported
. . importing table             "YA_SCHOOL_CREDIT"        246 rows imported
. . importing table                      "YA_SIZE"          0 rows imported
. . importing table                "YA_SIZE_GOALS"          0 rows imported
. . importing table                "YA_TOP_DONORS"          0 rows imported
. . importing table     "YY_CFAE_GI_DEFERRED_GIFT"         48 rows imported
. . importing table        "YY_CFAE_GI_INCOME_RPT"          6 rows imported
. . importing table     "YY_CFAE_GI_OUTRIGHT_GIFT"        204 rows imported
. . importing table          "YY_CFAE_SUMMARY_RPT"         48 rows imported
. . importing table                   "YY_DP_ACKS"          0 rows imported
. . importing table               "YY_DP_PAYMENTS"         84 rows imported
. . importing table           "YY_DP_TRANSACTIONS"        196 rows imported
. . importing table                   "YY_GP_ACKS"         55 rows imported
. . importing table            "YY_GP_ALLOCATIONS"        694 rows imported
. . importing table                  "YY_GP_CODES"        742 rows imported
. . importing table                 "YY_GP_DONORS"        742 rows imported
. . importing table                  "YY_GP_GIFTS"        619 rows imported
. . importing table                "YY_GP_MATCHES"        111 rows imported
. . importing table         "YY_GP_MATCHES_TENDER"          0 rows imported
. . importing table                "YY_GP_PLEDGES"        123 rows imported
. . importing table       "YY_GP_TAX_RCPT_DETAILS"          0 rows imported
. . importing table       "YY_GP_TAX_RCPT_MATCHES"          0 rows imported
. . importing table           "YY_GP_TAX_RECEIPTS"          0 rows imported
. . importing table           "YY_GP_TRANSACTIONS"        795 rows imported
. . importing table             "YY_MEMB_RENEWALS"          0 rows imported
. . importing table                 "YY_REMINDERS"          0 rows imported
. . importing table      "YY_REMINDER_ALLOCATIONS"          0 rows imported
. . importing table            "YY_REMINDER_CODES"          0 rows imported
. . importing table           "YY_REMINDER_DONORS"          0 rows imported
. . importing table          "YY_REMINDER_PLEDGES"          0 rows imported
. . importing table       "YY_RENEWAL_ENTITY_CLUB"          0 rows imported
. . importing table                     "ZIP_CITY"         69 rows imported
. . importing table     "ZZ_ACK_HELPER_ATTACHMENT"          5 rows imported
. . importing table                   "ZZ_ADVANCE"          0 rows imported
. . importing table       "ZZ_ADV_INTEGRITY_ERROR"          0 rows imported
. . importing table     "ZZ_ADV_INTEGRITY_MESSAGE"        182 rows imported
. . importing table "ZZ_ADV_INTEGRITY_PERFORMANCE"          0 rows imported
. . importing table         "ZZ_ADV_INTEGRITY_RUN"          0 rows imported
. . importing table       "ZZ_ADV_INTEGRITY_TABLE"        164 rows imported
. . importing table        "ZZ_ADV_INTEGRITY_TEST"       1330 rows imported
. . importing table         "ZZ_ADV_LOADER_ENTITY"          0 rows imported
. . importing table               "ZZ_ADV_PROFILE"          0 rows imported
. . importing table         "ZZ_ADV_PROFILE_GROUP"          0 rows imported
. . importing table            "ZZ_ADV_SYSOPTIONS"        276 rows imported
. . importing table                 "ZZ_ADV_TABLE"       2850 rows imported
. . importing table          "ZZ_ADV_TABLE_RIGHTS"          0 rows imported
. . importing table               "ZZ_ADV_VERSION"          1 rows imported
. . importing table       "ZZ_ADV_VERSION_HISTORY"         35 rows imported
. . importing table      "ZZ_AFFILIATION_CRITERIA"          0 rows imported
. . importing table             "ZZ_ALERT_MESSAGE"         35 rows imported
. . importing table            "ZZ_APB_ATTRIBUTES"        143 rows imported
. . importing table            "ZZ_APB_DATAWINDOW"       1054 rows imported
. . importing table               "ZZ_APB_REPORTS"         25 rows imported
. . importing table                "ZZ_APB_RPT_DW"         44 rows imported
. . importing table            "ZZ_APB_RPT_PARAMS"         47 rows imported
. . importing table                   "ZZ_APB_TAB"         63 rows imported
. . importing table          "ZZ_APB_TAB_SECURITY"          1 rows imported
. . importing table              "ZZ_APB_TREEVIEW"          1 rows imported
. . importing table       "ZZ_APB_TREEVIEW_DRIVER"          1 rows imported
. . importing table            "ZZ_APB_WIN_DRIVER"        790 rows imported
. . importing table             "ZZ_AWC_MEMB_TYPE"          0 rows imported
. . importing table               "ZZ_AWC_VERSION"          1 rows imported
. . importing table                   "ZZ_BATCHES"        382 rows imported
. . importing table          "ZZ_CLIPBOARD_DETAIL"        108 rows imported
. . importing table          "ZZ_CLIPBOARD_HEADER"         71 rows imported
. . importing table            "ZZ_CLIPBOARD_TYPE"        609 rows imported
. . importing table    "ZZ_CLIPBOARD_TYPE_DETAILS"        763 rows imported
. . importing table               "ZZ_CODE_SEARCH"          2 rows imported
. . importing table               "ZZ_CREDIT2_CAP"          4 rows imported
. . importing table       "ZZ_DATABASE_CONNECTION"          0 rows imported
. . importing table         "ZZ_DOCUMENT_SECURITY"          0 rows imported
. . importing table              "ZZ_DOC_TEMPLATE"          2 rows imported
. . importing table                "ZZ_DPERRORLOG"          0 rows imported
. . importing table                "ZZ_DT_CL_CODE"          0 rows imported
. . importing table              "ZZ_DT_CODE_LIST"          0 rows imported
. . importing table                    "ZZ_DT_COL"          0 rows imported
. . importing table                 "ZZ_DT_HEADER"          0 rows imported
. . importing table             "ZZ_DT_HEADER_COL"          0 rows imported
. . importing table               "ZZ_DW_SECURITY"        316 rows imported
. . importing table                 "ZZ_EDEC_ENTM"         58 rows imported
. . importing table      "ZZ_EDEC_ENTM_ATTACHMENT"         57 rows imported
. . importing table            "ZZ_EDEC_ENT_TRANS"         67 rows imported
. . importing table               "ZZ_ENTITY_RULE"          7 rows imported
. . importing table      "ZZ_ENTITY_RULE_ACK_LIST"          3 rows imported
. . importing table       "ZZ_ENTITY_RULE_DEFAULT"          3 rows imported
. . importing table      "ZZ_ENTITY_RULE_SECURITY"         10 rows imported
. . importing table        "ZZ_ENTITY_RULE_WINDOW"          0 rows imported
. . importing table      "ZZ_EPROFILE_DATAOBJECTS"        119 rows imported
. . importing table           "ZZ_EPROFILE_DETAIL"         10 rows imported
. . importing table              "ZZ_EPROFILE_RPT"          3 rows imported
. . importing table             "ZZ_EVENT_LAST_ID"          5 rows imported
. . importing table               "ZZ_EVENT_TABLE"        100 rows imported
. . importing table             "ZZ_EVENT_VERSION"          1 rows imported
. . importing table                "ZZ_EXCLUSIONS"          4 rows imported
. . importing table       "ZZ_EXCLUSIONS_SECURITY"          5 rows imported
. . importing table              "ZZ_EXPORT_CTRL0"          0 rows imported
. . importing table                "ZZ_EXPORT_DWS"          2 rows imported
. . importing table                 "ZZ_EXPORT_E1"        404 rows imported
. . importing table                "ZZ_EXPORT_E1A"          0 rows imported
. . importing table                "ZZ_EXPORT_E1B"          0 rows imported
. . importing table                "ZZ_EXPORT_E1C"          0 rows imported
. . importing table                "ZZ_EXPORT_E1D"          5 rows imported
. . importing table                 "ZZ_EXPORT_E2"         47 rows imported
. . importing table                "ZZ_EXPORT_E2A"          0 rows imported
. . importing table                 "ZZ_EXPORT_E3"         47 rows imported
. . importing table                "ZZ_EXPORT_E3A"          0 rows imported
. . importing table                 "ZZ_EXPORT_E4"         23 rows imported
. . importing table                "ZZ_EXPORT_E4A"          0 rows imported
. . importing table                 "ZZ_EXPORT_E5"          8 rows imported
. . importing table                "ZZ_EXPORT_E5A"          0 rows imported
. . importing table                 "ZZ_EXPORT_E6"         24 rows imported
. . importing table                "ZZ_EXPORT_E6A"          0 rows imported
. . importing table                "ZZ_EXPORT_E6B"          0 rows imported
. . importing table                 "ZZ_EXPORT_E7"         15 rows imported
. . importing table                "ZZ_EXPORT_E7A"          0 rows imported
. . importing table                 "ZZ_EXPORT_E8"         76 rows imported
. . importing table                "ZZ_EXPORT_E8A"          0 rows imported
. . importing table                 "ZZ_EXPORT_E9"        226 rows imported
. . importing table                "ZZ_EXPORT_E9A"          0 rows imported
. . importing table               "ZZ_EXPORT_E9AP"          0 rows imported
. . importing table             "ZZ_EXPORT_E9A_G1"          0 rows imported
. . importing table            "ZZ_EXPORT_E9A_PL1"          0 rows imported
. . importing table            "ZZ_EXPORT_E9A_PL2"          0 rows imported
. . importing table            "ZZ_EXPORT_E9A_PL3"          0 rows imported
. . importing table                "ZZ_EXPORT_E9B"          0 rows imported
. . importing table                "ZZ_EXPORT_E9C"          0 rows imported
. . importing table                "ZZ_EXPORT_E9D"          0 rows imported
. . importing table                "ZZ_EXPORT_E9E"          0 rows imported
. . importing table             "ZZ_EXPORT_HEADER"          1 rows imported
. . importing table                "ZZ_EXPORT_IDS"        404 rows imported
. . importing table "ZZ_FINANCIAL_INTERFACE_MAPPING"       1024 rows imported
. . importing table  "ZZ_FINANCIAL_INTERFACE_RULE"         16 rows imported
. . importing table     "ZZ_GIFT_REPORT_TYPE_SORT"          0 rows imported
. . importing table           "ZZ_GMOD_ALLOCATION"         43 rows imported
. . importing table                "ZZ_GPERRORLOG"          1 rows imported
. . importing table                "ZZ_GPL_BG_ACK"          0 rows imported
. . importing table   "ZZ_GPL_BG_ASSOCIATED_DONOR"          0 rows imported
. . importing table              "ZZ_GPL_BG_CLAIM"          0 rows imported
. . importing table              "ZZ_GPL_BG_CODES"          0 rows imported
. . importing table               "ZZ_GPL_BPE_ACK"          0 rows imported
. . importing table  "ZZ_GPL_BPE_ASSOCIATED_DONOR"          0 rows imported
. . importing table             "ZZ_GPL_BPE_CODES"          0 rows imported
. . importing table               "ZZ_GPL_DEFAULT"          1 rows imported
. . importing table        "ZZ_GPL_DEFAULT_COLUMN"          0 rows imported
. . importing table                  "ZZ_GPL_GIFT"          0 rows imported
. . importing table          "ZZ_GPL_GIFT_PREMIUM"          0 rows imported
. . importing table      "ZZ_GPL_GIFT_TENDER_TYPE"          0 rows imported
. . importing table                "ZZ_GPL_HEADER"          0 rows imported
. . importing table                  "ZZ_GPL_LOAD"          0 rows imported
